language,sentence1,sentence2,pairID
sw,huduma ya siku mbili siku mbili kwa wiki wanaiita kuwa huduma ya siku za wazee wa kijiji lakini anaenda kituo cha raia mwandamizi,Huduma ya siku ni wazi kila siku kwa watoto chini ya umri wa miaka mitano tu.,802
sw,huduma ya siku mbili siku mbili kwa wiki wanaiita kuwa huduma ya siku za wazee wa kijiji lakini anaenda kituo cha raia mwandamizi,Wanaruhusu wanende zaidi ya mara mbili kwa wiki kama wananchi walioedelea na miaka wanataka.,803
sw,huduma ya siku mbili siku mbili kwa wiki wanaiita kuwa huduma ya siku za wazee wa kijiji lakini anaenda kituo cha raia mwandamizi,Wanasema kama huduma ya siku ya mwandamizi lakini inaitwa kituo cha mwandamizi.,804
sw,Hilo lilikuwa lengo lao!,Hiyo ndiyo waliyokuwa wakitamania.,808
sw,Hilo lilikuwa lengo lao!,Hilo halikuwa kamwe walilotaka.,809
sw,Hilo lilikuwa lengo lao!,Walifikia lengo lao.,810
sw,Kuzuia utumizi wa bunduki yamaanisha kutumia mikono yote miwili.,Nusu ya makosa yote ya bunduki yanayotokana na matumizi ya mkono mmoja.,811
sw,Kuzuia utumizi wa bunduki yamaanisha kutumia mikono yote miwili.,Njia bora zaidi ya udhibiti wa bunduki ni kutumia miguu miwili.,812
sw,Kuzuia utumizi wa bunduki yamaanisha kutumia mikono yote miwili.,Tumia mikono yote ikiwa unataka kujifunza kudhibiti bunduki.,813
sw,"Inatokea mahali ghafla, lakini sijui haswa inatokea wapi.",Sijui kule ambako kimetokea lakini ni haraka.,814
sw,"Inatokea mahali ghafla, lakini sijui haswa inatokea wapi.",Inakuja kwa haraka lakini mimi ninajua wapi inaweza kuwa inatoka.,815
sw,"Inatokea mahali ghafla, lakini sijui haswa inatokea wapi.",Inakuja kama sukuri na najua wakati itakapokuja,816
sw,Hapana. Sidhani naifahamu vizuri hata.,Sijui zaidi kuihusu.,820
sw,Hapana. Sidhani naifahamu vizuri hata.,Mimi sina ujuzi katika masuala ya mapenzi.,821
sw,Hapana. Sidhani naifahamu vizuri hata.,Nimekuwa nikiisoma kwa miaka,822
sw,"Ndio, alikuwa wa ajabu, si unamjua.",Nadhani anajua kwamba alipendeza.,823
sw,"Ndio, alikuwa wa ajabu, si unamjua.",Hapana alikuwa mbaya.,824
sw,"Ndio, alikuwa wa ajabu, si unamjua.",Ndio alikuwa mzuri sana.,825
sw,"Ndio, alitoa wazo la kupata uh um jinsi ungetumia.",Alipendekeza kununua ombwe.,829
sw,"Ndio, alitoa wazo la kupata uh um jinsi ungetumia.",Alipendekeza kutafuta deki.,830
sw,"Ndio, alitoa wazo la kupata uh um jinsi ungetumia.",Anataka kusafisha damu kwa kutumia koroga.,831
sw,ni mbaya huko nje tulikuwa na ufyatulinaji wa risasi  sehemu tatu kutoka nyumbani kwetu,Mauaji hayo kwa bunduki ilikuwa takriban maili mia kutoka ninakoishi.,832
sw,ni mbaya huko nje tulikuwa na ufyatulinaji wa risasi  sehemu tatu kutoka nyumbani kwetu,Risasi zilikua karibu na nyumba yangu na sasa nina woga wa kutoka nje.,833
sw,ni mbaya huko nje tulikuwa na ufyatulinaji wa risasi  sehemu tatu kutoka nyumbani kwetu,"Kulikuwa na risasi karibu na nyumba yangu, eneo hili si zuri.",834
sw,Ni kweli sio thabiti,"SIKUbaliani nawe, ni thabiti sana.",838
sw,Ni kweli sio thabiti,Nadhani unaweza kuwa sahihi juu ya usawa wake.,839
sw,Ni kweli sio thabiti,Uko sahihi kuhusu jambo hili kutokuwa sambamba.,840
sw,Ninajaribu kuvumilia tu hapo.,Najaribu kuvumilia.,844
sw,Ninajaribu kuvumilia tu hapo.,Kwa kweli ninafanya bora.,845
sw,Ninajaribu kuvumilia tu hapo.,Nitaacha na kamwe sitatazama nyuma.,846
sw,"Hee ndio! Je, uko na  mbwa mdogo wa aina gani?","Je, mtoto wako wa mbwa ni kijana mzuri?",847
sw,"Hee ndio! Je, uko na  mbwa mdogo wa aina gani?",Ulikoa aina gani ya paka?,848
sw,"Hee ndio! Je, uko na  mbwa mdogo wa aina gani?",Una aina gani ya kijibwa ?,849
sw,"naam, umesema una watoto wa umri gani",Una watoto wangapi?,850
sw,"naam, umesema una watoto wa umri gani",Ninasikitika kuskia kwamba haukuwa na uwezo wa kupata watoto.,851
sw,"naam, umesema una watoto wa umri gani","Ulisema una watoto, wana miaka ngapi.",852
sw,labda hawakuwa watu wenye kipaji zaidi ulimwenguni lakini walikuwa wenye manufaa sana na walikuwa uh na mvutio kwa watu ambao walikuwa tayari kujifunza,Wanaweza kuwa hawakuwa wenye maarifa zaidi lakini walikuwa watu wa kirafiki sana na walivutiwa sana na wale wanaojifunza.,853
sw,labda hawakuwa watu wenye kipaji zaidi ulimwenguni lakini walikuwa wenye manufaa sana na walikuwa uh na mvutio kwa watu ambao walikuwa tayari kujifunza,Walikuwa wenye busara kweli lakini walicheza kama bubu wakati walikuwa karibu wengine ambao hawakuwajua vizuri sana.,854
sw,labda hawakuwa watu wenye kipaji zaidi ulimwenguni lakini walikuwa wenye manufaa sana na walikuwa uh na mvutio kwa watu ambao walikuwa tayari kujifunza,Walikuwa wa kipaji zaidi lakini walichukia mtu yeyote aliyejitahidi kujifunza.,855
sw,Wakati mmoja tulikwenda jambo hilo huko tulirudi kutoka tukio na tukawasha  taa karibu na kambi na kuna cheche sio,'Skunk' ilikuwa ikisubiri sisi kurudi kwenye kambi.,856
sw,Wakati mmoja tulikwenda jambo hilo huko tulirudi kutoka tukio na tukawasha  taa karibu na kambi na kuna cheche sio,Tulimpata mbuzi katika eneo la kambi baada ya kuzima taa.,857
sw,Wakati mmoja tulikwenda jambo hilo huko tulirudi kutoka tukio na tukawasha  taa karibu na kambi na kuna cheche sio,Tuliporudi kutoka kwenye tukio tulipata skunk.,858
sw,unajua watoto wangu wote huwa bora sana na nadhani hakuna anayejifunza kutoka kwa wavulana wakubwa pia lakini,Yeye amejifunza kutoka kwa watoto wakubwa wa kiume lakini wote wa watoto wangu wanamshinda.,859
sw,unajua watoto wangu wote huwa bora sana na nadhani hakuna anayejifunza kutoka kwa wavulana wakubwa pia lakini,Ninajivunia sana kwa kiasi gani watoto wangu wanajua.,860
sw,unajua watoto wangu wote huwa bora sana na nadhani hakuna anayejifunza kutoka kwa wavulana wakubwa pia lakini,Watoto wangu kweli wana upungufu wa akili.,861
sw,Inawezakana watu wanaekeza taka zaidi kuzuia mjao na shida kuwa ni uzito.,Watu wanazuia kiasi cha takataka ni karibu na suala kuliko uzito wa taka halisi.,862
sw,Inawezakana watu wanaekeza taka zaidi kuzuia mjao na shida kuwa ni uzito.,Watu hawastahili kukuwa na wasiwasi kuhusu kiwango cha takataka ikiwa watatupa takataka inavyofaa.,863
sw,Inawezakana watu wanaekeza taka zaidi kuzuia mjao na shida kuwa ni uzito.,Watu wanahitaji kuzingatia kiasi na uzito wa takataka wanazotoa.,864
sw,hivyo kama kuna kosa ni kosa lako nadhani.,"Usijali, ikiwa kuna kosa nitasaidia kuchukua lawama.",868
sw,hivyo kama kuna kosa ni kosa lako nadhani.,"Kama kuna hitilafu, imetokana nawe.",869
sw,hivyo kama kuna kosa ni kosa lako nadhani.,Ikiwa umefanya kosa unapaswa kuchukua umiliki wake.,870
sw,Anajua sanasana kutengeneza mishono na mambo kama hayo na huwa zinakaa zimeshonwa kitaalamu.,Seam hizo zimefanywa kwa maarifa wa juu.,871
sw,Anajua sanasana kutengeneza mishono na mambo kama hayo na huwa zinakaa zimeshonwa kitaalamu.,makunga yalifanywa kwa haraka na yamezembeka,872
sw,Anajua sanasana kutengeneza mishono na mambo kama hayo na huwa zinakaa zimeshonwa kitaalamu.,Walichukuwa mda mrefu kumaliza mikunjo.,873
sw,Ndiyo pahali pangu unapata wiki mbili wakati unapoanza na kisha kila mwaka wanakupa siku ya ziada mpaka uwe na wiki nne.,Muda wako uwa unaongezeka kila mwaka.,874
sw,Ndiyo pahali pangu unapata wiki mbili wakati unapoanza na kisha kila mwaka wanakupa siku ya ziada mpaka uwe na wiki nne.,Wakati wako hauwezi kwenda juu ya siku tatu.,875
sw,Ndiyo pahali pangu unapata wiki mbili wakati unapoanza na kisha kila mwaka wanakupa siku ya ziada mpaka uwe na wiki nne.,Wakati wako wa likizo huongezeka katika kazi za jiji.,876
sw,"Duh hiyo ndio nzuri kwa kuishi zaidi katika nchi, haufai kuhofia kuhusu hiyo.",Kuwa katika nyika hufanya uishi katika hofu ya mara kwa mara ya vitu kama vile.,877
sw,"Duh hiyo ndio nzuri kwa kuishi zaidi katika nchi, haufai kuhofia kuhusu hiyo.",Kitu kizuri kuwa kenye nyika ni kuwa hauna haja ya kujihusisha na mambo kama hayo.,878
sw,"Duh hiyo ndio nzuri kwa kuishi zaidi katika nchi, haufai kuhofia kuhusu hiyo.",Jambo jema ni kwamba kijijini mambo hayo hayakutii wasiwasi kama jijini.,879
sw,oh oh bila shaka inaonekana ni kama tukuo bora,Hiyo inaonekana kama  mengi ya kujifurahisha au  kweli ya uchoshi.,880
sw,oh oh bila shaka inaonekana ni kama tukuo bora,Hilo linaonekana kama safari ya ajabu.,881
sw,oh oh bila shaka inaonekana ni kama tukuo bora,Hiyo inaonekana kama uzoefu mmbaya.,882
sw,Sasa hivi niko na ndugu Ujeremani.,"Wakati huu, nina ndugu anayeishi Jerumani.",886
sw,Sasa hivi niko na ndugu Ujeremani.,Nina dada aliyepo sasa Cuba.,887
sw,Sasa hivi niko na ndugu Ujeremani.,Nina dada anayezungumza Kijerumani.,888
sw,"Nina binti mdogo sasa na, uh, huwa ni ngumu kumpeleka yeye huko na kila kitu, lakini ninaenda ku, uh",Naweza pata binti yangu huko.,889
sw,"Nina binti mdogo sasa na, uh, huwa ni ngumu kumpeleka yeye huko na kila kitu, lakini ninaenda ku, uh",ni vigumu kwangu kuleta binti wangu hapa,890
sw,"Nina binti mdogo sasa na, uh, huwa ni ngumu kumpeleka yeye huko na kila kitu, lakini ninaenda ku, uh",Binti yangu ana njia yake ya kufika huko kwa sababu sasa anaweza kuendesha gari.,891
sw,ndio kuwa na msimu mzuri wa kiangazi,Natarajia kuwa utapata likizo ya majira ya joto iliyojaa matatizo.,892
sw,ndio kuwa na msimu mzuri wa kiangazi,Hakika majira ya joto yatakuwa hapa hivi karibuni.,893
sw,ndio kuwa na msimu mzuri wa kiangazi,"Ndio, kuwa na majira mazuri.",894
sw,Sisi sio wahalisi ama kitu ingine lakini,"Kwa kweli, huwa hatujioni wahalisia.",901
sw,Sisi sio wahalisi ama kitu ingine lakini,Sisi ni wanaviumbe halisi na tunatukanwa kufikiriwa vinginevyo!,902
sw,Sisi sio wahalisi ama kitu ingine lakini,"Tungetamani ili siku moja sisi pia tuwe wanaviumbe, lakini kwa sasa sisi sio.",903
sw,Nakumbuka mimi na babu yangu tulikuwa tunaenda barabarani kuviokota vibuyu vya pombe.,Kikundi cha watakuja pamoja na kuzoa taka kutoka kwenye mabarabara.,904
sw,Nakumbuka mimi na babu yangu tulikuwa tunaenda barabarani kuviokota vibuyu vya pombe.,Nilikuwa nawasaidia babu na bibi wangu kwa kuokota mikebe barabarani.,905
sw,Nakumbuka mimi na babu yangu tulikuwa tunaenda barabarani kuviokota vibuyu vya pombe.,Tulikua tunaenda kusherehekea kwa nyumba ya babayangu.,906
sw,Kwa hivyo hili sio jaribio lako la kwanza na mbwa.,Inaonekana hii si mara yako ya kwanza na mbwa.,907
sw,Kwa hivyo hili sio jaribio lako la kwanza na mbwa.,Samahani sikujua hii ilikuwa mara yako ya kwanza kumwona mbwa.,908
sw,Kwa hivyo hili sio jaribio lako la kwanza na mbwa.,Hii si mara yako ya kwanza kushughulikia wanyama wa nymbani.,909
sw,kwa hakika usipitie yadi zote tisa na,Unaweza tu kuniambia mwisho wa hadithi.,910
sw,kwa hakika usipitie yadi zote tisa na,Si lazima ufanye jambo lolote.,911
sw,kwa hakika usipitie yadi zote tisa na,Unahitaji kupitia kitu chote.,912
sw,Mimi huishi nje ya chuo.,Siishi chuoni.,913
sw,Mimi huishi nje ya chuo.,Naishi majengo machache mbali kutoka kampasi.,914
sw,Mimi huishi nje ya chuo.,Ninaishi kwenye chuo.,915
sw,"wanaume, mimi ni wa bure, mtu mmoja aliingia na kumchoma mkewe wa zamani kisu na kumuua kwa sababu alikuwa amelala na mwanaume mwingine, namaanisha mke wa zamani, unajua tunazungumza na",Mume mmoja alimwua mke wake wa zamani kwa kulala na mtu mwingine baada ya kufunguliwa kutokana na kifungo cha awali.,919
