language,sentence1,sentence2,pairID
ur,اس بلاگ پر غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں. اگر یہ ایرر برقرار رہے تو ہمارے ہیلپ ڈیسک سے رابطہ کریں. غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں. اگر یہ ایرر برقرار رہے تو ہمارے ہیلپ ڈیسک سے رابطہ کریں. غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں.,مجھ کو واقعی نہیں معلوم کی میں کیا اٹھاؤں گا۔,1171
ur,اس بلاگ پر غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں. اگر یہ ایرر برقرار رہے تو ہمارے ہیلپ ڈیسک سے رابطہ کریں. غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں. اگر یہ ایرر برقرار رہے تو ہمارے ہیلپ ڈیسک سے رابطہ کریں. غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں.,میں آئی ول فلائی آوے کا انتخاب کروں گا۔,1172
ur,اس بلاگ پر غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں. اگر یہ ایرر برقرار رہے تو ہمارے ہیلپ ڈیسک سے رابطہ کریں. غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں. اگر یہ ایرر برقرار رہے تو ہمارے ہیلپ ڈیسک سے رابطہ کریں. غلط استعمال کی اطلاع دیتے ہوئے ایرر آ گیا ہے. براہ مہربانی دوبارہ کوشش کریں.,I'll Fly Away meri sab say pasandeeda film hai mein usse har haftay dekhti hoon.,1173
ur,جی ہاں لیکن میں نہیں سوچتا کہ ہم یہ کرنے کے لئے ہیں کیونکہ یہ ہے کہ آپ مقامی سٹیشن نہیں مل سکیں گے اور وہ خبر ہے جو ہم زیادہ تر دلچسپی رکھتے ہیں.,اس کی قیمت اچھی ہے,1174
ur,جی ہاں لیکن میں نہیں سوچتا کہ ہم یہ کرنے کے لئے ہیں کیونکہ یہ ہے کہ آپ مقامی سٹیشن نہیں مل سکیں گے اور وہ خبر ہے جو ہم زیادہ تر دلچسپی رکھتے ہیں.,ہم یقینی طور پر اپنی مقامی خبروں کو دیکھنے کے لئے اس کو حاصل کرنے جا رہے ہیں۔,1175
ur,جی ہاں لیکن میں نہیں سوچتا کہ ہم یہ کرنے کے لئے ہیں کیونکہ یہ ہے کہ آپ مقامی سٹیشن نہیں مل سکیں گے اور وہ خبر ہے جو ہم زیادہ تر دلچسپی رکھتے ہیں.,ہم یہ نہیں چاہتے کیونکہ ہم مقامی خبروں کو پسند کرتے ہیں اور یہ مقامی سٹیشن پر نہیں ملتی ہے۔,1176
ur,میں ڈرتا ہوں کہ میں نے سوچا کہ ان کا نام اینڈرسن تھا جس میں وہ سلمان تھے جو ریگن کے خلاف ایک آزاد ٹکٹ پر اڑ گئے تھے,اندرسن نے ریگن کو ہرایا,1186
ur,میں ڈرتا ہوں کہ میں نے سوچا کہ ان کا نام اینڈرسن تھا جس میں وہ سلمان تھے جو ریگن کے خلاف ایک آزاد ٹکٹ پر اڑ گئے تھے,انڈرسن ریگن کے مقابلہ میں آزادانہ طور پر لڑے۔,1187
ur,میں ڈرتا ہوں کہ میں نے سوچا کہ ان کا نام اینڈرسن تھا جس میں وہ سلمان تھے جو ریگن کے خلاف ایک آزاد ٹکٹ پر اڑ گئے تھے,دیگر آزاد امیدواران بھی تھے جو لڑ رہے تھے۔,1188
ur,ہاں اور میرا خیال ہے وہ کافی زیادہ کم خرچ بھی ہے بالکل گیس وغیرہ کی طرح یعنی میرا مطلب ہے کہ ٹنکی میں گیس بھری ہو تو میں کافی دیر تک اسے چلا سکتا ہوں,ye zyada kifayat wali hai kiun k ye gas pe kafi achey chaltey han.,1192
ur,ہاں اور میرا خیال ہے وہ کافی زیادہ کم خرچ بھی ہے بالکل گیس وغیرہ کی طرح یعنی میرا مطلب ہے کہ ٹنکی میں گیس بھری ہو تو میں کافی دیر تک اسے چلا سکتا ہوں,گیس کے استعمال کے ساتھ اس کی مسافت وحشت ناک ہے اور میں مستقل گیس کے لئے ادائیگی کرتا رہتا ہوں۔,1193
ur,ہاں اور میرا خیال ہے وہ کافی زیادہ کم خرچ بھی ہے بالکل گیس وغیرہ کی طرح یعنی میرا مطلب ہے کہ ٹنکی میں گیس بھری ہو تو میں کافی دیر تک اسے چلا سکتا ہوں,یہ سب سے خوبصورت گاریاں ہيں,1194
ur,کچھ سال قبل میں وہاں ایک طالب علم تھا اورایک سیمسٹر بیرون ملک لندن میں پڑھتے ہوۓ گزارہ۔,چند سالوں پہلے میں نے لندن میں اپنی تعلیم کا ایک سیمسٹر مکمل کیا۔,1195
ur,کچھ سال قبل میں وہاں ایک طالب علم تھا اورایک سیمسٹر بیرون ملک لندن میں پڑھتے ہوۓ گزارہ۔,اس سے قبل میں نے بیرون ملک کبھی پڑھائی نہیں کی۔,1196
ur,کچھ سال قبل میں وہاں ایک طالب علم تھا اورایک سیمسٹر بیرون ملک لندن میں پڑھتے ہوۓ گزارہ۔,لندن کے اسکول سب سے بہتر ہیں۔,1197
ur,magar unho ne iske sath kuch mukhtalif kiya.,انھوں نے ہر ایک کی طرح ہی کیا۔,1198
ur,magar unho ne iske sath kuch mukhtalif kiya.,.ان کا استعمال کرنے کا طریقہ بہت بہتر تھا,1199
ur,magar unho ne iske sath kuch mukhtalif kiya.,unhn ne unke sath zara mukhtalif andaz se cheezain ki.,1200
ur,میں نے کبھی نہیں کیا اور کیک کے حوالے سے کچھ نہیں کر سکتا تو,میں کیک استعمال کرنے کے قابل نہیں ہوں۔,1216
ur,میں نے کبھی نہیں کیا اور کیک کے حوالے سے کچھ نہیں کر سکتا تو,کیک کے لئے میری خیالات  کبھی بھی ختم نا ھوئگے,1217
ur,میں نے کبھی نہیں کیا اور کیک کے حوالے سے کچھ نہیں کر سکتا تو,کاش کہ میں کیک کا کچھ کرسکتا لیکن مجھے نہیں معلوم میں انہیں کہاں استعمال کروں۔,1218
ur,بہرحال میرے پاس ایک وی سی آر ہے اور مجھے وہ دو تین مرتبہ واپس کرنا پڑا کسی پرزے کی خرابی کی وجہ سے اور اب بھی وہ صحیح تصویر نہیں دکھا رہا,میرے پاس ایک وی سی آر ہے جو ٹوٹتا رہتا ہے۔,1249
ur,بہرحال میرے پاس ایک وی سی آر ہے اور مجھے وہ دو تین مرتبہ واپس کرنا پڑا کسی پرزے کی خرابی کی وجہ سے اور اب بھی وہ صحیح تصویر نہیں دکھا رہا,میرا وی سی آر بہترین کام کر رہا ہے۔,1250
ur,بہرحال میرے پاس ایک وی سی آر ہے اور مجھے وہ دو تین مرتبہ واپس کرنا پڑا کسی پرزے کی خرابی کی وجہ سے اور اب بھی وہ صحیح تصویر نہیں دکھا رہا,VCR sirf aik haftay ke liye chalta hai or phir toot jata hai,1251
ur,اچھی بات یہ ہے کہ یہ حقیقی مضحکہ خیز تھی کہ میں ایک سیمینار میں چلا گیا تھا کہ سیٹلائٹ سیمینار واقعی تھا اور یہ صرف خواتین کے لئے تھا.,جو سیمینار سیٹلائٹ کے لیے منعقد کیا گیا مجھ کو وہ بالکل بھی پسند نہیں آیا۔,1255
ur,اچھی بات یہ ہے کہ یہ حقیقی مضحکہ خیز تھی کہ میں ایک سیمینار میں چلا گیا تھا کہ سیٹلائٹ سیمینار واقعی تھا اور یہ صرف خواتین کے لئے تھا.,Meine aik aisay seminar per giya jo setallite se kiya giya tha.,1256
ur,اچھی بات یہ ہے کہ یہ حقیقی مضحکہ خیز تھی کہ میں ایک سیمینار میں چلا گیا تھا کہ سیٹلائٹ سیمینار واقعی تھا اور یہ صرف خواتین کے لئے تھا.,wahan buht se logon ne satellite k seminar mein shirkat ki thy.,1257
ur,جی ہاں، کیونکہ یہ آپ کو یقینی طور پر مل کے بجائے مل گیا ہے لیکن,"Meri khawaish thi ke asa na hota, kykun ke wo kafi harasan kerne wala tha.",1270
ur,جی ہاں، کیونکہ یہ آپ کو یقینی طور پر مل کے بجائے مل گیا ہے لیکن,ھاں اس نے بغیر کسی خراش کے اسے بنا دیا,1271
ur,جی ہاں، کیونکہ یہ آپ کو یقینی طور پر مل کے بجائے مل گیا ہے لیکن,جی ہاں جی ہاں ضرور ہے.,1272
ur,ٹھیک ہے اوہ اچھا ہے کہ آپ نے یہ کیا کہ وہ کس طرح کرنا سیکھنے کے لۓ کلاس لے,Mein shart lagaty hun k tmne khud ko sikhaya ho ga k ye kaisay krtey han.,1285
ur,ٹھیک ہے اوہ اچھا ہے کہ آپ نے یہ کیا کہ وہ کس طرح کرنا سیکھنے کے لۓ کلاس لے,یہ عذر لنگ ہے‏، مجھ کو خوشی ہے کہ تم کو نہیں معلوم کی اس کو کیسے کیا جاتا ہے۔,1286
ur,ٹھیک ہے اوہ اچھا ہے کہ آپ نے یہ کیا کہ وہ کس طرح کرنا سیکھنے کے لۓ کلاس لے,آپ نے ایسا کرنا کہاں سے سیکھا؟,1287
ur,دوسروں کے ساتھ ہم نے یا تو کچھ دوستوں کے ساتھ ماں کے باہر گزارنے والے دن کی طرح ایسی چیزیں کی ہیں جہاں انہوں نے باریاں لیں۔,یہ یوم پدر کے لیے تھا اور ایلن ہمیشہ اس کا خیال رکھتا تھا۔,1303
ur,دوسروں کے ساتھ ہم نے یا تو کچھ دوستوں کے ساتھ ماں کے باہر گزارنے والے دن کی طرح ایسی چیزیں کی ہیں جہاں انہوں نے باریاں لیں۔,کچھ دوستوں نے یوم مادر منایا۔,1304
ur,دوسروں کے ساتھ ہم نے یا تو کچھ دوستوں کے ساتھ ماں کے باہر گزارنے والے دن کی طرح ایسی چیزیں کی ہیں جہاں انہوں نے باریاں لیں۔,کچھ دوستوں نے ماں کے دن کے  کھانے کی میزبانی کرائی.,1305
ur,کیا ہم جانتے ہیں کہ ہم کیا کہنے والے ہیں۔,کیا آپ جانتے ہیں کہ وہ ہمیں پڑھنے کے لیے کونسی اسکرپٹ دے رہے ہیں؟,1321
ur,کیا ہم جانتے ہیں کہ ہم کیا کہنے والے ہیں۔,میں یہ جانتی ہوں کہ مجھے نہيں پتا ہے کہ میں کیا کہوں گی,1322
ur,کیا ہم جانتے ہیں کہ ہم کیا کہنے والے ہیں۔,ہم کہنے کے لیے کیا کر رہے ہیں؟,1323
ur,ہاں وہ یقینا نہیں اس بارے میں بات نہیں کررہے تھے جیساکہ آپ بالکل ان کی پرواہ کرنے سے قاصر ہوں مگر بس ایسا ہی تھا اور وہ بڑے پھیلے ہوئے خاندانوں سے آئے تھے۔,ہر کوئی ان کے اپنے خاندان کا خیال رکھتا ہے، چاھیے کچھ بھی,1324
ur,ہاں وہ یقینا نہیں اس بارے میں بات نہیں کررہے تھے جیساکہ آپ بالکل ان کی پرواہ کرنے سے قاصر ہوں مگر بس ایسا ہی تھا اور وہ بڑے پھیلے ہوئے خاندانوں سے آئے تھے۔,کچھ لوگ اس وجہ سے بوڑھے لوگوں کا خیال نہیں رکھ پاتے ہیں کیوں کہ ان کے گھر میں سیڑھیاں  زیادہ ہوتی ہیں۔,1325
ur,ہاں وہ یقینا نہیں اس بارے میں بات نہیں کررہے تھے جیساکہ آپ بالکل ان کی پرواہ کرنے سے قاصر ہوں مگر بس ایسا ہی تھا اور وہ بڑے پھیلے ہوئے خاندانوں سے آئے تھے۔,کچھ لوگ دوسروں کی  پروا  نہیں کرتے,1326
ur,اچھا ٹھیک، اب خدا حافظ.,خدا حافظ!,1333
ur,اچھا ٹھیک، اب خدا حافظ.,یہ آپ سے بات کر رہی تھی اور میں کل کل آپ سے بات کروں گا,1334
ur,اچھا ٹھیک، اب خدا حافظ.,آئیے بات جاری رکھتے ہیں.,1335
ur,ٹھیک ہے اور وہ اچھا لسانگنا کرتے ہیں,سب سے بڑی چیز جو میں نے  چکھی وہ لزانیہ تھا,1342
ur,ٹھیک ہے اور وہ اچھا لسانگنا کرتے ہیں,ان کا لازایاں پاستہ بہت عمدہ ہے۔,1343
ur,ٹھیک ہے اور وہ اچھا لسانگنا کرتے ہیں,Lasangna spicy sausage istimal krney ki wajah se behtareen tha.,1344
ur,بس یہ کے کیوں کہ میری آمدن آج کل تنگ ہے میں خود کو للچاتا بھی نہیں.,meray pass abi koi buht zyada paisay nahi han.,1345
ur,بس یہ کے کیوں کہ میری آمدن آج کل تنگ ہے میں خود کو للچاتا بھی نہیں.,میرے پاس اس وقت بہت زیادہ پیسہ ہے اسی لیے میں خریداری کے لیے جانا چاہتاچاہتی ہوں۔,1346
ur,بس یہ کے کیوں کہ میری آمدن آج کل تنگ ہے میں خود کو للچاتا بھی نہیں.,میرے پاس تنخواہ ملنے کے دن تک 20 ڈالر تھے۔,1347
ur,ہاں کوئی خصوصی مفاد رکھنے والا گروہ.,گروپ بہت سے مختلف عنوانات میں دلچسپی رکھتا ہے.,1354
ur,ہاں کوئی خصوصی مفاد رکھنے والا گروہ.,یہ گروپ ماحولیاتی معاملات میں دل چسپی لے رہا ہے۔,1355
ur,ہاں کوئی خصوصی مفاد رکھنے والا گروہ.,گروپ اس بارے میں دلچسپی لے رہا ہے۔,1356
ur,ایک ماں کا آپ جیسے شخص کو وہ سب کچھ تحفے میں دے دینا جو اس کے پاس ہے، اس میں کچھ غلط نہیں ہے,بہت سارے تحفے دینا والدین کے لئے درست ہے۔,1360
ur,ایک ماں کا آپ جیسے شخص کو وہ سب کچھ تحفے میں دے دینا جو اس کے پاس ہے، اس میں کچھ غلط نہیں ہے,والدین کے لیے یہ صحیح ہے کہ وہ اپنے بچوں کی اس وقت تک مدد کریں جب تک بچے خود اپنے طور پر کچھ کرنے کے لائق نہ ہوجائیں۔,1361
ur,ایک ماں کا آپ جیسے شخص کو وہ سب کچھ تحفے میں دے دینا جو اس کے پاس ہے، اس میں کچھ غلط نہیں ہے,Waldain ko chaheye ke apni sari cheezain apne paas rakhan or khuch na bantain.,1362
ur,جب میں وہاں تھا تو ٹیکساس میں صرف پچاس پانچ ہزار تھے,میں کبھی ٹیکسس نہیں گیا,1372
ur,جب میں وہاں تھا تو ٹیکساس میں صرف پچاس پانچ ہزار تھے,میں 1980 ء میں ٹیکساس میں رہتا تھا.,1373
ur,جب میں وہاں تھا تو ٹیکساس میں صرف پچاس پانچ ہزار تھے,میں ٹیکساس میں ہوتا تھا۔,1374
ur,مہنگا آپ اس طرح کے سامان خاص طور پر اچھی چیزیں میں بہت سارے پیسے حاصل کر سکتے ہیں۔,یہ کسی کام کا نہیں ہے کیوں کہ یہ بے کار چیز ہے۔,1378
ur,مہنگا آپ اس طرح کے سامان خاص طور پر اچھی چیزیں میں بہت سارے پیسے حاصل کر سکتے ہیں۔,آپ کو اس کے عوض بہت کچھ مل سکتا ہے۔,1379
ur,مہنگا آپ اس طرح کے سامان خاص طور پر اچھی چیزیں میں بہت سارے پیسے حاصل کر سکتے ہیں۔,apko ton paisay mil saktey han agr apke pass behtreen kapra ho to.,1380
ur,معاف کیجئے گا ہم آپ کے بچے کی دیکھ بھال کو جاننے کے لئے ادائیگی کرتے ہیں لیکن ہم اس قدر زیادہ ادائیگی نہیں کرتے ہیں کیونکہ وہ بیس سے دور کرتے ہیں,بچے کی دیکھ بھال  بیس ھزار ڈالرسے زائد بنیادی کی قیمت ہے,1390
ur,معاف کیجئے گا ہم آپ کے بچے کی دیکھ بھال کو جاننے کے لئے ادائیگی کرتے ہیں لیکن ہم اس قدر زیادہ ادائیگی نہیں کرتے ہیں کیونکہ وہ بیس سے دور کرتے ہیں,بچے کی دیکھ بھال بنیاد پرسستا ہوتا ہے,1391
ur,معاف کیجئے گا ہم آپ کے بچے کی دیکھ بھال کو جاننے کے لئے ادائیگی کرتے ہیں لیکن ہم اس قدر زیادہ ادائیگی نہیں کرتے ہیں کیونکہ وہ بیس سے دور کرتے ہیں,اڈے کے باہر بچوں کی دیکھ بھال مفت ہے۔,1392
ur,ہمم، اچھا تو ہمیں وہاں سائن ان کرنا ہوگا جہاں لکھا ہو کہ آپ کے پاس یہ الارم سسٹم ہے اور اگر کوئی چور آگیا اور اس نے ہماری فون کی تار ہی کاٹ دی تو پھر کیا ہوگا,ye acha khiyal nahi hai k ap ye nishanian laga dain k apke pass aik alarm hai.,1399
ur,ہمم، اچھا تو ہمیں وہاں سائن ان کرنا ہوگا جہاں لکھا ہو کہ آپ کے پاس یہ الارم سسٹم ہے اور اگر کوئی چور آگیا اور اس نے ہماری فون کی تار ہی کاٹ دی تو پھر کیا ہوگا,د الارم شرکت تاسو ته په هر کړکۍ کې  .نښه ایښودل درکوي,1400
ur,ہمم، اچھا تو ہمیں وہاں سائن ان کرنا ہوگا جہاں لکھا ہو کہ آپ کے پاس یہ الارم سسٹم ہے اور اگر کوئی چور آگیا اور اس نے ہماری فون کی تار ہی کاٹ دی تو پھر کیا ہوگا,وہاں ایک نشانی ہے جو ٓاپکو خبردار یا ھوشیار کر نے  کے لیے ھے۔,1401
ur,جی ہاں ہمارے ہیں میرے اور شریک حیات کے چھ ہیں.,میں اکیلا ہوں ، کبھی شادی نہیں کی,1408
ur,جی ہاں ہمارے ہیں میرے اور شریک حیات کے چھ ہیں.,ہم میاں بیوی کے کل چھ بچے ہیں۔,1409
ur,جی ہاں ہمارے ہیں میرے اور شریک حیات کے چھ ہیں.,یہ میری بیوی اور میرے پاس چھ کی تعداد میں ہیں۔,1410
ur,جی ہاں ٹیکساس میں ہینڈگن اٹھا کر چلنا جائز نہیں ہے، لیکن نہیں، یہ نہیں ہے، آپ اپنے گھر میں رکھ سکتے ہیں,ٹیکساس میں عوام میں دستی بندوق رکھنا ایک جرم ہے۔,1414
ur,جی ہاں ٹیکساس میں ہینڈگن اٹھا کر چلنا جائز نہیں ہے، لیکن نہیں، یہ نہیں ہے، آپ اپنے گھر میں رکھ سکتے ہیں,تم ٹیکساس میں کہیں بھی ہینڈگن لے سکتے ہو!,1415
ur,جی ہاں ٹیکساس میں ہینڈگن اٹھا کر چلنا جائز نہیں ہے، لیکن نہیں، یہ نہیں ہے، آپ اپنے گھر میں رکھ سکتے ہیں,آپ ٹیکساس میں اپنے گھر سے باہر دستی بندوق نہیں لے جاسکتے۔,1416
ur,میں ایک کمپیوٹر کا مالک ہوں ہمارے پاس گھر پہ دو کومپٹرز ہیں لیکن دونو کے ہم مالک نہیں ہیں، دونو، نہیں، دونو کام کے لئے ہیں اور,میرے پاس کوئی الیکٹرانک سامان نہیں ہے.,1435
ur,میں ایک کمپیوٹر کا مالک ہوں ہمارے پاس گھر پہ دو کومپٹرز ہیں لیکن دونو کے ہم مالک نہیں ہیں، دونو، نہیں، دونو کام کے لئے ہیں اور,Mere paas aik Apple or aik HP ka computer hai ghar mein.,1436
ur,میں ایک کمپیوٹر کا مالک ہوں ہمارے پاس گھر پہ دو کومپٹرز ہیں لیکن دونو کے ہم مالک نہیں ہیں، دونو، نہیں، دونو کام کے لئے ہیں اور,گھر پردو کمپیوٹر ہیں,1437
ur,اور کبھی کبھار گھومنا پھرنا اور سلاد کھانا اچھا ہے.,میں ترکاریاں کبھی نہیں کھاتا ہوں۔,1438
ur,اور کبھی کبھار گھومنا پھرنا اور سلاد کھانا اچھا ہے.,میں کبھی کبھی عرشہ پر ترکاری کھانا پسند کرتا ہوں۔,1439
ur,اور کبھی کبھار گھومنا پھرنا اور سلاد کھانا اچھا ہے.,میں کبھی کبھار سلاد کھانا پسند کرتا ہوں.,1440
ur,اور میں نے اتنا مزہ لیا,مجھے وہ سچ میں پسند آئی.,1450
ur,اور میں نے اتنا مزہ لیا,میں ایک اور لینا پسند کروں گا کیونکہ مجھے یہ بہت اچھا لگا۔,1451
ur,اور میں نے اتنا مزہ لیا,وہ قابل کراہت سے ماورا تھا!,1452
ur,واہ شائد مجھے یہ تھیٹر میں جا کر دیکھنا چاہئے اور اس کے بعد  رات کے کھانے کا منصوبہ بنانا چاہئے تاکہ ہم بیٹھ کر اس کے بارے میں بات کر سکیں,میں وہ فلم دیکھنے بالکل نہیں جارہا ہوں!,1468
ur,واہ شائد مجھے یہ تھیٹر میں جا کر دیکھنا چاہئے اور اس کے بعد  رات کے کھانے کا منصوبہ بنانا چاہئے تاکہ ہم بیٹھ کر اس کے بارے میں بات کر سکیں,اس آسکر کے لیے نامزد فلم کو دیکھنے کے بعد ہم چائنیز کھانا کھانے جا سکتے ہیں۔,1469
ur,واہ شائد مجھے یہ تھیٹر میں جا کر دیکھنا چاہئے اور اس کے بعد  رات کے کھانے کا منصوبہ بنانا چاہئے تاکہ ہم بیٹھ کر اس کے بارے میں بات کر سکیں,ہم شو کے بعد رات کے کھانے لیے جا سکتے ہیں۔,1470
ur,اور انھیں بلکل معلوم ہے ان کے پاس کتنا آ رہا ہے اور وہ بس اس بات کا خیال رکھتے ہیں کہ وہ زیادہ نہ خریدیں,انھیں اپنی آمدنی سے حاصل ہونے والے پیسوں کا خوب علم ہے۔,1471
ur,اور انھیں بلکل معلوم ہے ان کے پاس کتنا آ رہا ہے اور وہ بس اس بات کا خیال رکھتے ہیں کہ وہ زیادہ نہ خریدیں,ان کو اس بات کا بالکل پتہ نہیں کہ ان کو کتنا پیسہ مل رہا ہے۔,1472
ur,اور انھیں بلکل معلوم ہے ان کے پاس کتنا آ رہا ہے اور وہ بس اس بات کا خیال رکھتے ہیں کہ وہ زیادہ نہ خریدیں,انھیں معلوم ہے کہ وہ ماہانہ $2903 کما رہے ہیں۔,1473
ur,ٹھیک ہے ہم یقینی طور پر ان کو غریب اور معتبر اور بے معنی رکھ رہے ہیں,ہمارے اعمال ان کی بہتر کارکردگی میں رکاوٹ ہیں۔,1477
ur,ٹھیک ہے ہم یقینی طور پر ان کو غریب اور معتبر اور بے معنی رکھ رہے ہیں,ہم ان کو حوصلہ افزائی کر رہے ہیں اور ہر دن انہیں آگے بڑھاتے ہیں.,1478
ur,ٹھیک ہے ہم یقینی طور پر ان کو غریب اور معتبر اور بے معنی رکھ رہے ہیں,ہم ایسا کرتے ہیں تاکہ ہمارا سماج میں کامیاب نہیں ہوسکتا,1479
ur,یہ رات کی صابن اوپیرا کی قسم کی صابن کی صابن کی طرح ہے,یہ بہت سنجیدہ نیا شو ہے۔,1483
ur,یہ رات کی صابن اوپیرا کی قسم کی صابن کی صابن کی طرح ہے,yeh aik taweel dauraniey k show jaisa hai.,1484
ur,یہ رات کی صابن اوپیرا کی قسم کی صابن کی صابن کی طرح ہے,یہ شو Days of Our lives سے بہت ملتا جلتا ہے۔,1485
ur,ہاں میں نے ہمیشہ کہا اگر میں اچھی طرح سے مر گیا ہمیشہ کہا کہ اگر میں مر گیا میں ایک کتے کے طور پر واپس آوں گا جو ہونے کا بہترین طریقہ ہے,میں مرنے کے بعد کی کسی بھی طرح کی زندکی پر یقین نہیں کرتا ہوں۔,1486
ur,ہاں میں نے ہمیشہ کہا اگر میں اچھی طرح سے مر گیا ہمیشہ کہا کہ اگر میں مر گیا میں ایک کتے کے طور پر واپس آوں گا جو ہونے کا بہترین طریقہ ہے,میرا خیال ہے اکثر لوگ مرنے کے بعد جانوروں کی شکل میں آتے ہیں۔,1487
ur,ہاں میں نے ہمیشہ کہا اگر میں اچھی طرح سے مر گیا ہمیشہ کہا کہ اگر میں مر گیا میں ایک کتے کے طور پر واپس آوں گا جو ہونے کا بہترین طریقہ ہے,اگر میں مرتا ہوں تو، میں ہمیشہ یقین کرتا ہوں کہ میں ایک کتے کے طور پر ابھرتا ہوں,1488
ur,اور میں یہ کہنے والا تھا کہ کچھ اور شعبے ہیں جن میں وہ کٹوتی کر سکتے ہیں، میں نہیں سمجھتا انھیں وہاں سے ضرور کٹوتی نہیں کرنی ہو گی,میرے خیال تھا انہیں کھانے کے اخراجات کم کرنے چاہئے تھے نہ کہ کتابوں کے.,1489
ur,اور میں یہ کہنے والا تھا کہ کچھ اور شعبے ہیں جن میں وہ کٹوتی کر سکتے ہیں، میں نہیں سمجھتا انھیں وہاں سے ضرور کٹوتی نہیں کرنی ہو گی,میں دیگر وضعات کا مشورہ دینے والا تھا۔,1490
ur,اور میں یہ کہنے والا تھا کہ کچھ اور شعبے ہیں جن میں وہ کٹوتی کر سکتے ہیں، میں نہیں سمجھتا انھیں وہاں سے ضرور کٹوتی نہیں کرنی ہو گی,اور کچھ بھی نہیں ہے جسے وہ کاٹ سکیں!,1491
ur,تازہ ترین معاہدے جو ورجینیا سوئد کو نوازا گیا تھا یا اس نے گریٹن کے خلاف مقدمے کی تعمیر روکنے کے لئے ایک مقدمہ چلایا تھا کیونکہ تعمیر کو روکنے کی وجہ سے یہ غیر منصفانہ طور پر حاصل کی گئی تھی,یہ معاہدے بہت ہی غیر منظم رہے ہیں۔,1498
ur,تازہ ترین معاہدے جو ورجینیا سوئد کو نوازا گیا تھا یا اس نے گریٹن کے خلاف مقدمے کی تعمیر روکنے کے لئے ایک مقدمہ چلایا تھا کیونکہ تعمیر کو روکنے کی وجہ سے یہ غیر منصفانہ طور پر حاصل کی گئی تھی,معاہدوں نے وکلاء کے لئے بہت سی سرخ جھنڈیاں پیدا کردی ہیں۔,1499
ur,تازہ ترین معاہدے جو ورجینیا سوئد کو نوازا گیا تھا یا اس نے گریٹن کے خلاف مقدمے کی تعمیر روکنے کے لئے ایک مقدمہ چلایا تھا کیونکہ تعمیر کو روکنے کی وجہ سے یہ غیر منصفانہ طور پر حاصل کی گئی تھی,معاہدوں کے بغیر تمام مسائل پر دستخط کئے گئے تھے,1500
ur,ایسپینوزا نے کیلی فورنوس سے 1920 کی دہائی میں کئی رومانوی داستانیں جمع کیں,ایسپینوزا نے فرانس میں ان رومانوی داستانوں کو ایک اچھے منافع پہ دوبارہ بیچا.,1522
ur,ایسپینوزا نے کیلی فورنوس سے 1920 کی دہائی میں کئی رومانوی داستانیں جمع کیں,Espinosa ko romances jamma' krney mein kafi dilchspi thy.,1523
ur,ایسپینوزا نے کیلی فورنوس سے 1920 کی دہائی میں کئی رومانوی داستانیں جمع کیں,اسپونوسا کا 1900 میں انتقال ہوگیا۔,1524
ur,ان آکولیشن آلات کے اعلی درجے کے احکامات پیدا ہوتے ہیں کیونکہ قدرتی انتخاب اس طرح کے آلودگی کے مجموعی اجتماعی خصوصیات پر عمل کرنے کے قابل ہے جب ان اجتماعی خصوصیات کو انضمام فٹنس میں اضافہ ہوتا ہے.,تمام سالماتی آلات برابر پیچیدہ ہیں,1525
ur,ان آکولیشن آلات کے اعلی درجے کے احکامات پیدا ہوتے ہیں کیونکہ قدرتی انتخاب اس طرح کے آلودگی کے مجموعی اجتماعی خصوصیات پر عمل کرنے کے قابل ہے جب ان اجتماعی خصوصیات کو انضمام فٹنس میں اضافہ ہوتا ہے.,کچھ پیچیدہ جزئی آلات کچھ حالات کے تحت اٹھ سکتے ہیں۔,1526
ur,ان آکولیشن آلات کے اعلی درجے کے احکامات پیدا ہوتے ہیں کیونکہ قدرتی انتخاب اس طرح کے آلودگی کے مجموعی اجتماعی خصوصیات پر عمل کرنے کے قابل ہے جب ان اجتماعی خصوصیات کو انضمام فٹنس میں اضافہ ہوتا ہے.,یہ سالماتی آلات زیادہ تر مختلف زہر پیدا کرنے کے لئے استعمال ہوتے ہیں.,1527
ur,لیکن مجھے اس بات کا یقین نہیں ہے کہ ایسا کوئی الگوریتھمک طریقہ کار مکمل ہو سکتا ہے.,الگورتھم انسانی قوت فیصلہ کے بغیر یہ طے نہیں کر سکتا ہے کہ ایک بہترین سینڈوچ کس طرح بن سکتا ہے۔,1528
