sentence1	sentence2	pairID
Einmal sind wir [...] da sind wir von einer Veranstaltung zurückgekommen und haben die Lichter auf dem Campingplatz angemacht und da war ein Stinktier.	Als wir von einer Feier zurückkamen haben wir ein Stinktier gefunden.	858
Weißt du, meine Kinder sind Überflieger, sie sind echt gut und ich glaube, nein, er lernt auch von den älteren Jungen, aber	Er erlernte aus die altere männliche Kinder, aber all meiner Nachwuchs überstrahlen.	859
Weißt du, meine Kinder sind Überflieger, sie sind echt gut und ich glaube, nein, er lernt auch von den älteren Jungen, aber	Ich bin sehr stolz darauf, wie viel meine Kinder wissen.	860
Weißt du, meine Kinder sind Überflieger, sie sind echt gut und ich glaube, nein, er lernt auch von den älteren Jungen, aber	Meine Kinder sind wirklich idiotisch.	861
und es würde auch dazu führen, dass Leute ihren Müll mehr zusammenpressen ähm und ähm das Beschränken des Volumens kommt dem eigentlichen Problem etwas näher als das Messen des Gewichts	Leute die zwingen den Betrag des Mülls, sind näher zum Problem als das Gewicht des eigentliches Mülls	862
und es würde auch dazu führen, dass Leute ihren Müll mehr zusammenpressen ähm und ähm das Beschränken des Volumens kommt dem eigentlichen Problem etwas näher als das Messen des Gewichts	Menschen brauchen sich keine Gedanken über die Menge an Müll zu machen, solange sie ihn ordentlich sortieren.	863
und es würde auch dazu führen, dass Leute ihren Müll mehr zusammenpressen ähm und ähm das Beschränken des Volumens kommt dem eigentlichen Problem etwas näher als das Messen des Gewichts	Menschen müssen beides, das Volumen und das Gewicht des Mülls den sie erzeugen, beachten.	864
Also, wenn es einen Fehler gibt, ist es dein Fehler, denke ich	Machen Sie sich keine Sorgen. Wenn ein Fehler auftaucht, übernehme ich mit Ihnen die Verantwortung.	868
Also, wenn es einen Fehler gibt, ist es dein Fehler, denke ich	Wenn da ein Fehler ist, gehört die zu dir.	869
Also, wenn es einen Fehler gibt, ist es dein Fehler, denke ich	Wenn Sie einen Fehler gemacht haben, sollten Sie die Verantwortung dafür übernehmen.	870
Sie wissen im Besonderen, dass Sie die Nähte und Dinge so machen, dass Sie wissen, dass es so eine professionelle Verarbeitung hat	Die Nähte sind sehr geschickt ausgeführt.	871
Sie wissen im Besonderen, dass Sie die Nähte und Dinge so machen, dass Sie wissen, dass es so eine professionelle Verarbeitung hat	Die Nähte wurden in Eilung gemacht und sehen sehr schlampig aus.	872
Sie wissen im Besonderen, dass Sie die Nähte und Dinge so machen, dass Sie wissen, dass es so eine professionelle Verarbeitung hat	Sie brauchten viel Zeit, um die Nähte fertigzustellen.	873
yeah yeah yeah, du bekommst zwei Wochen, wenn du anfängst und dann jedes Jahr geben sie dir einen zusätzlichen Tag, bis du vier Wochen hast	Deine Zeit nimmt jedes Jahr zu.	874
yeah yeah yeah, du bekommst zwei Wochen, wenn du anfängst und dann jedes Jahr geben sie dir einen zusätzlichen Tag, bis du vier Wochen hast	Deine Zeit geht nie über drei Tage hinaus.	875
yeah yeah yeah, du bekommst zwei Wochen, wenn du anfängst und dann jedes Jahr geben sie dir einen zusätzlichen Tag, bis du vier Wochen hast	Ihre Urlaubszeit erhöht sich bei den städtischen Jobs.	876
Nun, das ist das schöne am Landleben, man muss sich über all das keine Sorgen machen.	Auf dem Land zu sein lässt dich in ständiger Angst vor diesen Dingen leben.	877
Nun, das ist das schöne am Landleben, man muss sich über all das keine Sorgen machen.	Was super ist am Leben auf dem Land, ist dass man sich nicht über solche Dinge ärgern muss.	878
Nun, das ist das schöne am Landleben, man muss sich über all das keine Sorgen machen.	Was wirklich prima ist, ist, dass du auf dem Land dich nicht darüber sorgen musst, so wie du es in der Stadt tun würdest.	879
Oh Mensch wirklich, das klingt abenteuerlich	Das scheint entweder viel Spaß zu machen oder richtig langweilig zu sein.	880
Oh Mensch wirklich, das klingt abenteuerlich	Das klingt nach einem großen Abenteuer.	881
Oh Mensch wirklich, das klingt abenteuerlich	Das klingt nach einem schrecklichen Erlebnis.	882
und jetzt habe ich eine Schwester in Deutschland	Momentan habe ich einen Geschwisterteil in Deutschland.	886
und jetzt habe ich eine Schwester in Deutschland	Ich habe eine Schwester, die gerade in Kuba ist.	887
und jetzt habe ich eine Schwester in Deutschland	Ich habe eine Schwester, die Deutsch spricht.	888
Ich habe jetzt eine jüngere Tochter und uh i es ist irgendwie schwer sie dazu zu bringen, sie dort hin zu bekommen und alles außer ich werde zu uh	Ich könnte meine Tochter dorthin bringen.	889
Ich habe jetzt eine jüngere Tochter und uh i es ist irgendwie schwer sie dazu zu bringen, sie dort hin zu bekommen und alles außer ich werde zu uh	Es ist ein bisschen schwieriger für mich, meine Tochter dorthin zu bringen.	890
Ich habe jetzt eine jüngere Tochter und uh i es ist irgendwie schwer sie dazu zu bringen, sie dort hin zu bekommen und alles außer ich werde zu uh	Meine Tochter hat ihren eigenen Weg, dorthin zu kommen, jetzt wo sie fahren kann.	891
Ja hab einen tollen Sommer.	Ich hoffe, du hast miserable Sommerferien.	892
Ja hab einen tollen Sommer.	Natürlich wird der Sommer bald kommen.	893
Ja hab einen tollen Sommer.	Ja, ich wünsche einen schönen Sommer.	894
Wir sind keine echten Naturforscher oder so etwas, aber ähm	Eigentlich betrachten wir uns nicht als Naturalisten.	901
Wir sind keine echten Naturforscher oder so etwas, aber ähm	Wir sind absolut wahre Naturforscher und sehen es als eine Beleidigung, anders bezeichnet zu werden.	902
Wir sind keine echten Naturforscher oder so etwas, aber ähm	Eines Tages wollen wir bestrebt um Naturalisten zu sein, aber momentan sind wir nicht.	903
Ja, ich erinnere mich noch daran, wie meine Großeltern und ich raus auf die Straße gegangen sind und Bierdosen ausfgesammelt haben und hmm	Eine Menge von uns würde sich zusammenfinden und en Müll auf der Strasse aufräumen.	904
Ja, ich erinnere mich noch daran, wie meine Großeltern und ich raus auf die Straße gegangen sind und Bierdosen ausfgesammelt haben und hmm	Ich half meinen Großeltern dabei, Dosen von der Straße aufzusammeln.	905
Ja, ich erinnere mich noch daran, wie meine Großeltern und ich raus auf die Straße gegangen sind und Bierdosen ausfgesammelt haben und hmm	Wir haben immer im Haus meines Vaters gefeiert.	906
Das ist also nicht Deine erste Erfahrung mit einem Hund	Anscheinend ist es nicht dein erstes Mal mit einem Hund.	907
Das ist also nicht Deine erste Erfahrung mit einem Hund	Es tut mir Leid, Ich wusste nicht dass das dein erstes mal einen Hund zu sehen ist.	908
Das ist also nicht Deine erste Erfahrung mit einem Hund	Es ist nicht das erste Mal, dass Sie mit einem domestizierten Tier umgehen.	909
rechts, rechts, geh nicht durch die ganzen neun Yards und	Du kannst mir einfach das Ende der Geschichte erzählen.	910
rechts, rechts, geh nicht durch die ganzen neun Yards und	Du musst nicht alles machen.	911
rechts, rechts, geh nicht durch die ganzen neun Yards und	Du musst durch dem ganzen Ding gehen.	912
Ähm, nein, ich lebe nur noch vom Campus	Ich wohne am Campus nicht.	913
Ähm, nein, ich lebe nur noch vom Campus	Ich lebe ein paar Blocks vom Campus entfernt.	914
Ähm, nein, ich lebe nur noch vom Campus	Ich wohne am Campus.	915
Männer, ähm, ohne Anklage, ein Typ erstach seine Ex-Frau, weil sie mit einem anderen Typ geschlafen hat, ich meine, Ex-Frau, du weißt um was es geht	Nachdem er eine frühere Strafe abgesessen hatte, hat ein Mann seine Exfrau getötet, weil sie mit einem anderen Mann geschlafen hatte.	919
