sentence1	sentence2	pairID
اور یہ کاغذات میں ہر خریدار کے نام کے نیچے الگ الگ لکھا ہے۔	وہ لوگ میڈیکل اور قانونی فائلیں ایک ساتھ رکھتے ہیں۔	654
یہ زیادہ آسان ہے، جو اس نے پہلے ديا تھا وہ تفسيلی اور مشکل تھا اور دوسرا والا آسان ہے	اس نے مجھے دو متضاد باتیں بتائیں۔	655
یہ زیادہ آسان ہے، جو اس نے پہلے ديا تھا وہ تفسيلی اور مشکل تھا اور دوسرا والا آسان ہے	اس نے مجھے دو قسم کی ہدایت دی اور میں نے تفصیلی کو ترجیح دی	656
یہ زیادہ آسان ہے، جو اس نے پہلے ديا تھا وہ تفسيلی اور مشکل تھا اور دوسرا والا آسان ہے	اس نے صرف مجھے ایک نسخہ دیا تھا اور یہ صرف چند لائنوں کا تھا۔	657
چونکہ وہ اغستہ میں رہتے نہیں تھے ، اس زمانہ میں اغستہ قَصبہ تھا ، برے شہر والوں کو اغستہ چھوٹا ہی لگتا ہے۔	آگستا میں 10,000 لوگ تھے۔	658
چونکہ وہ اغستہ میں رہتے نہیں تھے ، اس زمانہ میں اغستہ قَصبہ تھا ، برے شہر والوں کو اغستہ چھوٹا ہی لگتا ہے۔	اگسٹا  ایک بڑا شہر نہیں ہے	659
چونکہ وہ اغستہ میں رہتے نہیں تھے ، اس زمانہ میں اغستہ قَصبہ تھا ، برے شہر والوں کو اغستہ چھوٹا ہی لگتا ہے۔	وہ لوگ آگسٹا کے قلب میں رہتے تھے۔	660
مجھے واشنگٹن واپس جانے کا حکم دیا گۂیا تھا 1962  میں ۔	مجھے بتایا گیا کہ ڈی سی جانا ہے۔	661
مجھے واشنگٹن واپس جانے کا حکم دیا گۂیا تھا 1962  میں ۔	آرمی نے مجھ کو فوراً ڈی سی بھیج دیا۔	662
مجھے واشنگٹن واپس جانے کا حکم دیا گۂیا تھا 1962  میں ۔	انہوں نے مجھے افریقہ جانے کا کہا.	663
جب ڈاٹ نے اپنی جائیداد لے لی تو ہم کونکورڈ کے ایک بہت چھوٹے علاقے میں منتقل ہوگئے جہاں جانور رکھنے کی اجازت نہیں ہے کیونکہ یہ زون ہے اور یوں جانوروں کا قصہ تمام ہوا۔	کنکورڈ کے ہمارے گھر میں جانوروں کو اجازت نہیں ہے۔	664
جب ڈاٹ نے اپنی جائیداد لے لی تو ہم کونکورڈ کے ایک بہت چھوٹے علاقے میں منتقل ہوگئے جہاں جانور رکھنے کی اجازت نہیں ہے کیونکہ یہ زون ہے اور یوں جانوروں کا قصہ تمام ہوا۔	کنکارڈ میں ہمارا گھر 30000 ایکڑ کا ہے اور اس میں بہت سارے جانور ہیں۔	665
جب ڈاٹ نے اپنی جائیداد لے لی تو ہم کونکورڈ کے ایک بہت چھوٹے علاقے میں منتقل ہوگئے جہاں جانور رکھنے کی اجازت نہیں ہے کیونکہ یہ زون ہے اور یوں جانوروں کا قصہ تمام ہوا۔	جب ہم  اتفاق میں منتقل ہوگئے تو ہم نے اپنے تمام جانوروں کو فروخت کیا	666
خیر، ہماری تعیناتی ہوئی اور میں اب بتا سکتا ہوں کہ اس کی وجہ سے ہماری کادینا، اوکیناوا میں تعیناتی ہوئی 1968 میں.	ہم نے انیس سو ساٹھ میں اپنی فورس کی صف آرائی کی	667
خیر، ہماری تعیناتی ہوئی اور میں اب بتا سکتا ہوں کہ اس کی وجہ سے ہماری کادینا، اوکیناوا میں تعیناتی ہوئی 1968 میں.	.ہم نے کبھی کسی کو تعینات نہیں کیا	668
خیر، ہماری تعیناتی ہوئی اور میں اب بتا سکتا ہوں کہ اس کی وجہ سے ہماری کادینا، اوکیناوا میں تعیناتی ہوئی 1968 میں.	Hum ne hamaray foji June 1968 ko Japan mein bhejay.	669
اس نے مجھے بتایا کہ اس کی ضرورت کیا ہے اور آج تک اسے اس کی ضرورت تھی.	انہوں نے کہا کہ میں اسے جب بھی تبدیل کر سکتا/سکتی ہوں۔	670
اس نے مجھے بتایا کہ اس کی ضرورت کیا ہے اور آج تک اسے اس کی ضرورت تھی.	اس نے مجھ سے کہا تھا کہ مجھے دو بجے دن تک پورا پروجکٹ ختم کرنا ہے۔	671
اس نے مجھے بتایا کہ اس کی ضرورت کیا ہے اور آج تک اسے اس کی ضرورت تھی.	اس نے مجھے بتایا کہ یہ ضروری تھا	672
وہ پہلے سے ہی جا چکی تھی اور اس نے مجھے  بتایا کہ صرف اس کے بارے میں فکرمند نہ ہو۔	اس نے کہا کہ مجھے بس فرض کرلینا چاہئے کہ اسکول ٹھیک رہے گا۔	673
وہ پہلے سے ہی جا چکی تھی اور اس نے مجھے  بتایا کہ صرف اس کے بارے میں فکرمند نہ ہو۔	اس نے کہا کہ مجھے فکر مند ہونے کی ضرورت نہیں ہے۔	674
وہ پہلے سے ہی جا چکی تھی اور اس نے مجھے  بتایا کہ صرف اس کے بارے میں فکرمند نہ ہو۔	اس نے کہا یہ گبھرانے کا وقت ہے۔	675
دیکھو تم بڑی مصیبت میں آگۓ ہو	تم خطرے میں ہو۔	676
دیکھو تم بڑی مصیبت میں آگۓ ہو	تم ٹھیک رہو گے۔	677
دیکھو تم بڑی مصیبت میں آگۓ ہو	آپ  جلاوطن ہونے کے خطرے سے دوچار ہیں۔	678
میری والدہ ابتدائی طور پر ہی اسکی پسندیدہ نہ رہی، انھیں کھیتوں میں کام کرنے پر لگا دیا جب کہ کچھ دوسرے بچے کھیتوں میں کام نہیں کرتے تھے.	maan ko rui aur makai uthani hai.	679
میری والدہ ابتدائی طور پر ہی اسکی پسندیدہ نہ رہی، انھیں کھیتوں میں کام کرنے پر لگا دیا جب کہ کچھ دوسرے بچے کھیتوں میں کام نہیں کرتے تھے.	Meri ammi aik sunhri bacha theen tu unko koi kam kerne ke zaroorat nahi thi.	680
میری والدہ ابتدائی طور پر ہی اسکی پسندیدہ نہ رہی، انھیں کھیتوں میں کام کرنے پر لگا دیا جب کہ کچھ دوسرے بچے کھیتوں میں کام نہیں کرتے تھے.	meri maan ko ghr k bahir kaam krna parta hai.	681
اور اسی طرح آپ جانتے ہیں، آخرکار، آپ جانتے ہیں، آپ جانتے ہیں، وہ لوگوں کے ارد گرد سے پوچھ رہے ہیں،اور کوئی بھی نہیں جانتا تھا کہ وہ کہاں تھے، اور آخر میں، آپ جانتے ہیں، وہ صرف خود کو ملا کر کہ وہ جو دوبارہ دوبارہ نہیں دیکھیں گے.	جو وہ واحد شخص تھا جس کے پاس بریک روم کی چابی تھی۔	682
اور اسی طرح آپ جانتے ہیں، آخرکار، آپ جانتے ہیں، آپ جانتے ہیں، وہ لوگوں کے ارد گرد سے پوچھ رہے ہیں،اور کوئی بھی نہیں جانتا تھا کہ وہ کہاں تھے، اور آخر میں، آپ جانتے ہیں، وہ صرف خود کو ملا کر کہ وہ جو دوبارہ دوبارہ نہیں دیکھیں گے.	اس میں کوئی حرج نہیں کہ ہم نے کتنا زیادہ کوشش کی، ہم بس نہیں چاہتے تھے کہ جوی ہم کو اکیلا چھوڑ دے۔	683
اور اسی طرح آپ جانتے ہیں، آخرکار، آپ جانتے ہیں، آپ جانتے ہیں، وہ لوگوں کے ارد گرد سے پوچھ رہے ہیں،اور کوئی بھی نہیں جانتا تھا کہ وہ کہاں تھے، اور آخر میں، آپ جانتے ہیں، وہ صرف خود کو ملا کر کہ وہ جو دوبارہ دوبارہ نہیں دیکھیں گے.	ایک دن جؤی چلا گیا تھا اور کوئی نہیں جان سکا کہ وہ کہاں گیا	684
میں نے ان کی بہن کو بتایا	میں نے اس کا الزام اپنی بہن پر ڈالا۔	685
میں نے ان کی بہن کو بتایا	mein ne kaha k ye mera hai.	686
میں نے ان کی بہن کو بتایا	میں نے ان کو بتایا کہ یہ کتا میری بہن کا ہے۔	687
اور اس نے اپنی امّی کو بولا ، امّی آگے جھکی اور دیکھ کر کہۂی : اس کے طرح چلتا ہے	انہوں نے کہا کہ اس کی ماں بھی اس کے ٹانگ انگلیوں پر چلتا ہے.	688
اور اس نے اپنی امّی کو بولا ، امّی آگے جھکی اور دیکھ کر کہۂی : اس کے طرح چلتا ہے	اس نے کہا کہ اس کی ماں چلنا ٹھیک ایک ہی  ہے	689
اور اس نے اپنی امّی کو بولا ، امّی آگے جھکی اور دیکھ کر کہۂی : اس کے طرح چلتا ہے	اس نے بتایا کہ اس کی ماں کو فالج لگا ہوا ہے اور وہ چلنے سے معذور ہیں۔	690
آپ جانتے ہیں، اور وہ وہاں پنکھڑیوں کو ترتيب دے رہے ہیں اور مجھے کسی بھی نتائج کے بارے میں معلوم نہیں تھا.	مجھ کو بالکل خبر نہیں تھی کہ وہ اتنا زیادہ بیمار ہے۔	694
آپ جانتے ہیں، اور وہ وہاں پنکھڑیوں کو ترتيب دے رہے ہیں اور مجھے کسی بھی نتائج کے بارے میں معلوم نہیں تھا.	مجھ کو نہیں معلوم تھا کہ اس کے ساتھ کیا پیش آئے گا۔	695
آپ جانتے ہیں، اور وہ وہاں پنکھڑیوں کو ترتيب دے رہے ہیں اور مجھے کسی بھی نتائج کے بارے میں معلوم نہیں تھا.	میں جانتا تھا  کیا ہونے والا  ہے   جب اس نے ایسا  کیا	696
آہ، ایک اور چیز جس نے وہاں ہوا ہے کہ میں نے سوچا کہ میری بہن کی پہلی یادیں دلچسپ تھیں، اور وہ وہی پچھواڑے میں تھا.	میرے پاس ان مکان کی کوئی بھی یاد داشت نہیں ہے۔	700
آہ، ایک اور چیز جس نے وہاں ہوا ہے کہ میں نے سوچا کہ میری بہن کی پہلی یادیں دلچسپ تھیں، اور وہ وہی پچھواڑے میں تھا.	مجھ کو پائیں گاہ میں گل بابونہ کا چننا یاد ہے۔	701
آہ، ایک اور چیز جس نے وہاں ہوا ہے کہ میں نے سوچا کہ میری بہن کی پہلی یادیں دلچسپ تھیں، اور وہ وہی پچھواڑے میں تھا.	مجھے یاد آیا کہ مکان کے عقبی صحن میں کچھ ہوا تھا۔	702
 لہذا وہ جو کچھ زور دیتے ہیں اور میرا مطلب ہے، آج میرے پاس دباؤ میں آنے کی ہر وجہ تھی ، ایسا ہی تھا، آپ ایسا کچھ دے رہے ہیں جو آپ نہیں جانتے کہ کس طرح کرنا ہے، اور یہ یہاں کی طرح ہے۔	آج جو کام مجھ کو دیا گیا مجھ کو نہیں معلوم تھا کہ اس کو کیسے کیا جاتا ہے۔	706
 لہذا وہ جو کچھ زور دیتے ہیں اور میرا مطلب ہے، آج میرے پاس دباؤ میں آنے کی ہر وجہ تھی ، ایسا ہی تھا، آپ ایسا کچھ دے رہے ہیں جو آپ نہیں جانتے کہ کس طرح کرنا ہے، اور یہ یہاں کی طرح ہے۔	مجھے آفس فیوز کو تبدیل کرنے کے لئے کہا گیا تھا، لیکن میں بجلی کی وائرنگ کے بارے میں کچھ نہیں جانتا	707
 لہذا وہ جو کچھ زور دیتے ہیں اور میرا مطلب ہے، آج میرے پاس دباؤ میں آنے کی ہر وجہ تھی ، ایسا ہی تھا، آپ ایسا کچھ دے رہے ہیں جو آپ نہیں جانتے کہ کس طرح کرنا ہے، اور یہ یہاں کی طرح ہے۔	آج مجھ سے کہا گیا تھا کہ وہ صرف فرائض انجام  دو جس میں اچھی کارکردگی کا مظاہرہ کر رہا ہون	708
تو اب، یہاں ہے، وہ آج چاہتا ہے.	اس کا کہنا ہے کہ وہ اس کو کبھی بھی حاصل کرسکتا ہے۔	709
تو اب، یہاں ہے، وہ آج چاہتا ہے.	اس نے کہا وہ اسے آج ہی حاصل کرنا چاہتا ہے۔	710
تو اب، یہاں ہے، وہ آج چاہتا ہے.	وہ کہتا ہے کہ شام 5 بجے تک فائنل پروجیکٹ اس کو چاہیے۔	711
اور بدقسمتی سے ہم دوبارہ چلے گئے.	ہم کسی اور وقت چلے گئے تھے۔	712
اور بدقسمتی سے ہم دوبارہ چلے گئے.	ہم ابھی تک منتقل ہوگئے ایک اور ریاست مین 1992	713
اور بدقسمتی سے ہم دوبارہ چلے گئے.	ہم اس کے بعد کبھی نہیں منتقل ہوئے۔	714
میں واقعی میں نہیں جانتا تھا مسزفالک کو بہت اچھی طرح سے وہ تقریبا 80 کی تھی اور،آہ،وہ ایک اچھی انسان تھی میں نے اسے چند بار دیکھا تھا لیکن میں واقعی اس کے بارے میں اعصابی تھا.	میں نے بیگم فالک کو کئی بار دیکھا تھا لیکن انہیں اچھی طرح سے جانتا نہیں تھا۔	724
میں واقعی میں نہیں جانتا تھا مسزفالک کو بہت اچھی طرح سے وہ تقریبا 80 کی تھی اور،آہ،وہ ایک اچھی انسان تھی میں نے اسے چند بار دیکھا تھا لیکن میں واقعی اس کے بارے میں اعصابی تھا.	میں محترمہ فاؤکس کی بہت قریبی دوست تھی۔	725
میں واقعی میں نہیں جانتا تھا مسزفالک کو بہت اچھی طرح سے وہ تقریبا 80 کی تھی اور،آہ،وہ ایک اچھی انسان تھی میں نے اسے چند بار دیکھا تھا لیکن میں واقعی اس کے بارے میں اعصابی تھا.	مسز فولک روزآنہ بیلی ہونڈا میں کام پر جاتی ہیں۔	726
ہم ملارڈ کریک 85 میں رہتے تھے جہاں اب 485 ہے کیونکہ پچھلے 10 سال پہلے ہمیں 485 کی وجہ سے منتقل ہونا پڑا تھا۔	ہم وہاں سبز گھر میں رہتے تھے.	730
ہم ملارڈ کریک 85 میں رہتے تھے جہاں اب 485 ہے کیونکہ پچھلے 10 سال پہلے ہمیں 485 کی وجہ سے منتقل ہونا پڑا تھا۔	ہم وہاں کافی سال رہے	731
ہم ملارڈ کریک 85 میں رہتے تھے جہاں اب 485 ہے کیونکہ پچھلے 10 سال پہلے ہمیں 485 کی وجہ سے منتقل ہونا پڑا تھا۔	ہم وہاں صرف دو ہفتے رہے تھے۔	732
مالک، وہ تقسیم شخصیت شخصیت آدمی کی طرح تھا.	Uska mazaj kharab tha.	736
مالک، وہ تقسیم شخصیت شخصیت آدمی کی طرح تھا.	یا تو میرا بوس واقعی خوش تھا یا واقعی پاگل تھا۔	737
مالک، وہ تقسیم شخصیت شخصیت آدمی کی طرح تھا.	.میرا مالک پیار اور مستقل تھا	738
وہ میرے والد بننے کے لئے کافی پرانی ہے.	Wo mujhe se 27 sal bara hai.	742
وہ میرے والد بننے کے لئے کافی پرانی ہے.	وہ مجھ سے بہت چھوٹا/چھوٹی ہے۔	743
وہ میرے والد بننے کے لئے کافی پرانی ہے.	وہ مجھ سے عمر میں بڑا ہے۔	744
سب کچھ منسلک ہے اور اوہ خدایا مجھے یہ بھی نہیں معلوم کہ کس قدر۔	میں نہیں جانتی کتنی دیر چلتا ہے	745
سب کچھ منسلک ہے اور اوہ خدایا مجھے یہ بھی نہیں معلوم کہ کس قدر۔	مجھے نہیں معلوم کہ کہانی کتنی لمبی جارہی ہے۔	746
سب کچھ منسلک ہے اور اوہ خدایا مجھے یہ بھی نہیں معلوم کہ کس قدر۔	مجھ کو معلوم ہے یہ 4 فٹ لمبا ہے۔	747
اس وقت میں بھی خوش نہیں تھا کہ وہ وہاں موجود تھی کیونکہ مجھے بہت زور دیا گیا تھا.	میں بہت خوش اور پرسکون تھا!	748
اس وقت میں بھی خوش نہیں تھا کہ وہ وہاں موجود تھی کیونکہ مجھے بہت زور دیا گیا تھا.	مجھ کو یہ دیکھ کر بے انتہا خوشی ہوئی کہ وہ ایک دن پہلے ہی آگئی ہے۔	749
اس وقت میں بھی خوش نہیں تھا کہ وہ وہاں موجود تھی کیونکہ مجھے بہت زور دیا گیا تھا.	مجھے بہت خوشی تھی کہ وہ وہاں تھی	750
اور اس کی وجع یہ ہے کے ماؤں منشیات لے رہے ہیں	ماؤں منشیات کے عادی افراد ہیں	751
اور اس کی وجع یہ ہے کے ماؤں منشیات لے رہے ہیں	Maaien meri nuskhay or dawayoon per nahi hain.	752
اور اس کی وجع یہ ہے کے ماؤں منشیات لے رہے ہیں	maan ne dawaiyan li han.	753
جی ہاں یہ واقعی اچھا ہے کہ بارش ہو رہی ہے	Mujhe barish buri nahi lagti.	754
جی ہاں یہ واقعی اچھا ہے کہ بارش ہو رہی ہے	Mosam kafi acha hai or barish wala hai.	755
جی ہاں یہ واقعی اچھا ہے کہ بارش ہو رہی ہے	کبھی ختم نہ ہونے والی سورج کی روشنی کے ساتھ یہ بہت خوفناک ہے۔	756
اوہ انسانی زندگی کی کیا قیمت ہے اور کیا آپ کسی کو بحال کر سکتے ہیں یا نہیں۔	تمام زندگیاں دوبارہ بحالی اور دوسرے امکانات کے قابل ہیں	757
اوہ انسانی زندگی کی کیا قیمت ہے اور کیا آپ کسی کو بحال کر سکتے ہیں یا نہیں۔	کوئی بھی انسان بحالی کا حقدار نہیں ہوتا۔	758
اوہ انسانی زندگی کی کیا قیمت ہے اور کیا آپ کسی کو بحال کر سکتے ہیں یا نہیں۔	بحالی کے باوجود کون سی زندگی اس کے قابل ہے؟	759
اوہ لڑکے آپ کے پاس ایک عجیب وائرنگ مسئلہ ہے	اس سے پہلے میں نے اس طرح کا وائرنگ کا مسئلہ کبھی نہیں دیکھا۔	760
اوہ لڑکے آپ کے پاس ایک عجیب وائرنگ مسئلہ ہے	وائرنگ مسئلہ نہیں ہے۔	761
اوہ لڑکے آپ کے پاس ایک عجیب وائرنگ مسئلہ ہے	یہ پریشانی اس عجیب وائرنگ کی وجہ سے ہے۔	762
بہت مزہ کی طرح آواز جی ہاں، یہ مجھے حیرت انگیز ہے کہ وہ کتنی چیزوں کی اجازت دے گی	مجھے بالکل بھی تعجب نہیں ہوا کہ وہ لوگ نرم گوشہ رکھتے تھے۔	763
بہت مزہ کی طرح آواز جی ہاں، یہ مجھے حیرت انگیز ہے کہ وہ کتنی چیزوں کی اجازت دے گی	میں حیران ہوں کہ وہ آپ کو وہاں کھانے اور مشروبات لے جانے دیں گے	764
بہت مزہ کی طرح آواز جی ہاں، یہ مجھے حیرت انگیز ہے کہ وہ کتنی چیزوں کی اجازت دے گی	مجھے حیرت ہے کہ وہ اس چیز سے بچ نکلے۔	765
جی ہاں، میرا مطلب یہ ہے کہ جب تک آپ باہر نکلنے کے لۓ تیار ہوتے ہیں  تو بجائے اس کے کہ آپ محنت کریں کیوں نہ آپ ایک ایسے کلب میں چلے جائیں جہاں تفریح کے لیئے سب کچھ موجود ہو۔	تم کو جس چیز کی ضرورت ہے اس کو خریدنے کے لیے 2000 ڈالر کی ضرورت ہے۔	766
جی ہاں، میرا مطلب یہ ہے کہ جب تک آپ باہر نکلنے کے لۓ تیار ہوتے ہیں  تو بجائے اس کے کہ آپ محنت کریں کیوں نہ آپ ایک ایسے کلب میں چلے جائیں جہاں تفریح کے لیئے سب کچھ موجود ہو۔	اپنی زیبائش میں بہت خرچ ہوتا ہے۔	767
جی ہاں، میرا مطلب یہ ہے کہ جب تک آپ باہر نکلنے کے لۓ تیار ہوتے ہیں  تو بجائے اس کے کہ آپ محنت کریں کیوں نہ آپ ایک ایسے کلب میں چلے جائیں جہاں تفریح کے لیئے سب کچھ موجود ہو۔	یہ باہر نکلنے کقابل نہیں ہے	768
اوہ لیکن ویسے بھی ویسے بھی ام میرے بچے اب اکیس اور چوبیس سال کہ  ہیں لہذا مجھے نہیں ہے	مجھے ایسا کرنے کی ضرورت نہیں ہے کیونکہ میرے بچوں کی عمریں بیس سال سے اوپر ہیں۔	778
اوہ لیکن ویسے بھی ویسے بھی ام میرے بچے اب اکیس اور چوبیس سال کہ  ہیں لہذا مجھے نہیں ہے	چونکہ وہ لوگ عمر میں تقریباً برابر ہیں اس لیے میں بھی کرسکتا تھا۔	779
اوہ لیکن ویسے بھی ویسے بھی ام میرے بچے اب اکیس اور چوبیس سال کہ  ہیں لہذا مجھے نہیں ہے	مجھے ضروری کرنا ہوگا کیوں کہ وہ دونوں دس اور گیارہ سال کی عمر کے ہیں۔	780
ہاں یہ فریسنو ہے	mein Frenso mein paida hua.	781
ہاں یہ فریسنو ہے	مجھ کو نہیں معلوم کہ وہ کہاں ہے۔	782
ہاں یہ فریسنو ہے	میں بتا رہا/رہی ہوں کہ یہ فرسنو ہے۔	783
جی ہاں وہ لوگ جو کسی بھی وقت کام کرسکتے ہیں یا وہ جن کو اگر فیصلہ کرنا پڑے تو ان کے فیصلے غیر واضح ہو سکتے ہیں	جی ہاں، جو لوگ سب سے بہترین فیصلے کرنے کے قابل نہیں ہیں	784
جی ہاں وہ لوگ جو کسی بھی وقت کام کرسکتے ہیں یا وہ جن کو اگر فیصلہ کرنا پڑے تو ان کے فیصلے غیر واضح ہو سکتے ہیں	Haan ji, wo log jin ko bhook nahi hai.	785
جی ہاں وہ لوگ جو کسی بھی وقت کام کرسکتے ہیں یا وہ جن کو اگر فیصلہ کرنا پڑے تو ان کے فیصلے غیر واضح ہو سکتے ہیں	جی ہاں، لوگ جن کے فیصلے کی تدریس کبھی نہیں آتی ہیں	786
نہیں وہ ابھی تک ٹوڑ پر ہیں ، 1960 کے زمانے سے ٹوڑ پر ہیں	وہ1970  سے پہلے کے دورے سے سفر کر رہے ہیں.	787
نہیں وہ ابھی تک ٹوڑ پر ہیں ، 1960 کے زمانے سے ٹوڑ پر ہیں	انہیں گھومنا پھرنا بہت پسند ہے۔	788
نہیں وہ ابھی تک ٹوڑ پر ہیں ، 1960 کے زمانے سے ٹوڑ پر ہیں	انہوں نے حال ہی میں اپنے دورے کا اختطام کیا	789
آپ یروبکس کیسے کریں گے	کیا آپ وضاحت کر سکتے ہیں کہ آپ ورزش کیسے کریں گے؟	790
آپ یروبکس کیسے کریں گے	مجھے ایروبکس میں دلچسپی ہے کیوںکہ مجھے کچھ قلب سے متعلق سرگرمیوں کی ضرورت ہے۔	791
آپ یروبکس کیسے کریں گے	براہ کرم ایروبکس (ورزش کا ایک نظام) کے بارے میں بات چیت کرنا بند کریں۔	792
ٹھیک ہے کہ میں نے اس کے بارے میں نہیں سوچا اچھا ہے	ye aik fazool khiyal hai jisko akhri haftey mein ne kharij kr dia tha.	796
ٹھیک ہے کہ میں نے اس کے بارے میں نہیں سوچا اچھا ہے	Ye aik acha nukta nazar hai.	797
ٹھیک ہے کہ میں نے اس کے بارے میں نہیں سوچا اچھا ہے	جس قول محال کی جانب آپ نے اشارہ کیا ہے وہ اچھا نقطہ ہے۔	798
ایک ہفتے میں دو دن کی دیکھ بھال وہ ہفتے کے دن سینئر شہری کی دیکھ بھال کرتے ہیں لیکن وہ سینئر شہری مرکز میں جاتی ہے.	روزانہ کی دیکھ بھال ہر  پانچ سال سے کم عمر کے بچوں کے لئے لازم ہے	802
ایک ہفتے میں دو دن کی دیکھ بھال وہ ہفتے کے دن سینئر شہری کی دیکھ بھال کرتے ہیں لیکن وہ سینئر شہری مرکز میں جاتی ہے.	انہیں بڑوں کی نگرانی میں دو مرتبہ باہر جانے کی اجازت تھی۔	803
ایک ہفتے میں دو دن کی دیکھ بھال وہ ہفتے کے دن سینئر شہری کی دیکھ بھال کرتے ہیں لیکن وہ سینئر شہری مرکز میں جاتی ہے.	وہ اس کو سینئر ڈے کیئر کا حوالہ دیتے ہیں مگر اسے سینئرکنٹری کہتے ہیں	804
یہ ان کا مقصد تھا	وہ لوگ اسی کے لیے کوشاں تھے۔	808
یہ ان کا مقصد تھا	وہ کبھی بھی یہ نہیں  چاہتے تھے۔	809
یہ ان کا مقصد تھا	انھوں نے اپنا مقصد پورا کرلیا۔	810
بندوق کا کنٹرول دو ہاتھوں کا استعمال کرتا ہے	ایک ہی ہاتھ کے استعمال کے نتیجے میں تمام بندوقوں کی غلطی غلط ہے	811
بندوق کا کنٹرول دو ہاتھوں کا استعمال کرتا ہے	آگے بندوق پر کنٹرول کے لئے سب سے اچھا طریقہ دونوں پاؤں کا استعمال کرنا ہے۔	812
بندوق کا کنٹرول دو ہاتھوں کا استعمال کرتا ہے	اگر آپ بندوق پر کنٹرول کرنے کی مشق کرنا چاہتے ہیں تو دونوں ہاتھوں کا استعمال کریں۔	813
اور uh لیکن یہ اچانک کہیں سے آتا ہے میں نہیں جانتا کہ یہ کہاں سے آتا ہے	مجھ کو نہیں معلوم کی یہ کہاں سے آتا ہے لیکن یہ پھرتیلا ہے۔	814
اور uh لیکن یہ اچانک کہیں سے آتا ہے میں نہیں جانتا کہ یہ کہاں سے آتا ہے	یہ بہت جلدی سے آتا ہے مگر مجھے شاید معلوم ہے کہ یہ کہاں سے آرہا ہے۔	815
اور uh لیکن یہ اچانک کہیں سے آتا ہے میں نہیں جانتا کہ یہ کہاں سے آتا ہے	یہ راب کی طرح آتا ہے اور میں جانتا ہوں کہ کس وقت آرہا ہوگا۔	816
کوئی حقیقت میں میں اس سے بھی واقف نہیں ہوں. مجھے نہیں لگتا	مجھ کو اس کے بارے میں زیادہ نہیں معلوم ہے۔	820
کوئی حقیقت میں میں اس سے بھی واقف نہیں ہوں. مجھے نہیں لگتا	محبت کے معاملات میں میں جاہل ہوں۔	821
کوئی حقیقت میں میں اس سے بھی واقف نہیں ہوں. مجھے نہیں لگتا	میں کئی سال سے اسے پڑھ رھا ہوں۔	822
ہاں وہ بہت اچھی تھی آپ جانتے ہیں کہ وہ	میرا خیال ہے اسے پتہ ہے کے وہ شاندار تھی.	823
ہاں وہ بہت اچھی تھی آپ جانتے ہیں کہ وہ	نہیں وہ خوفناک تھی۔	824
ہاں وہ بہت اچھی تھی آپ جانتے ہیں کہ وہ	ہاں وہ بہت ہی اچھی تھی۔	825
جی ہاں، اس نے تجویز کیا ہے کہ آپ جیسے ہی استعمال کرتے ہیں، صرف یو اووم ایک ایم او پی حاصل کررہے ہیں	usne vaccuum khreednay ki tajweez di.	829
جی ہاں، اس نے تجویز کیا ہے کہ آپ جیسے ہی استعمال کرتے ہیں، صرف یو اووم ایک ایم او پی حاصل کررہے ہیں	اس نے ایک جھاڑو حاصل کرنے کا مشورہ دیا۔	830
جی ہاں، اس نے تجویز کیا ہے کہ آپ جیسے ہی استعمال کرتے ہیں، صرف یو اووم ایک ایم او پی حاصل کررہے ہیں	وہ خون کو پوچے کے ذریعے صاف کرنا چاہتا تھا.	831
یہاں بہت برا حال ہے ، گھر سے تین بلاک دور گولي چلی ہے	گولیاں میرے گھر سے تقریباً 100 میل کے فاصلے پر چلی تھیں۔	832
یہاں بہت برا حال ہے ، گھر سے تین بلاک دور گولي چلی ہے	میرے گھر کے قریب گولیاں چلی تھیں اس لئے مجھے باہر جاتے ہوئے ڈر لگتا ہے۔	833
یہاں بہت برا حال ہے ، گھر سے تین بلاک دور گولي چلی ہے	میرے گھر کے قریب فائرنگ ہوئی‏، یہ چیز اس علاقہ میں کسی بھی طرح سے اچھی نہیں ہے۔	834
uh-huh yeh sahi nahi hah yeh waqai mutawatir nahi hah.	میں تم سے اخطلاف کرتا ہوں، یہ بہت ہی مستقل ہے۔	838
uh-huh yeh sahi nahi hah yeh waqai mutawatir nahi hah.	میں سوچتا ہوں کہ آپ اس کے استحکام کے بارے میں درست ہوسکتے ہیں	839
uh-huh yeh sahi nahi hah yeh waqai mutawatir nahi hah.	آپ اس کے بارے میں صحیح کہہ رہے ہیں کہ اس کو استوار نہیں ہونا چاہیے۔	840
میں وہاں پھانسی کرنے کی کوشش کر رہا ہوں	میں لگے رہنے کی کوشش میں ہوں۔	844
میں وہاں پھانسی کرنے کی کوشش کر رہا ہوں	میں واقعی  اپنی پوری کوشش کر رہا ہوں۔	845
میں وہاں پھانسی کرنے کی کوشش کر رہا ہوں	میں فراموش کر دوں گا اور کبھی پیچھے مڑ کر نہیں دیکھوں گا.	846
جی ہاں اوہ آپ کو کتنے کتے ہیں	کیا آپ کا کتا اچھا ہے۔	847
جی ہاں اوہ آپ کو کتنے کتے ہیں	تم نے کس طرح کی بلی کو بچایا؟	848
جی ہاں اوہ آپ کو کتنے کتے ہیں	آپ کے پاس کس قسم کا جوان کتا ہے؟	849
